id,"partid","session","color",type,number_of_clicks,exploded,trial,payoff
16545,"pk2lrl22fm","2fi8djejhlgb3ifkol4s2g6qs1","blue",64,25,0,21,25.0000
16546,"p0hq4vm27b","l1g1osjgeveo2qe3m630o8ffs7","blue",64,25,0,10,25.0000
16547,"pk2lrl22fm","2fi8djejhlgb3ifkol4s2g6qs1","blue",64,25,0,22,25.0000
16548,"p0hq4vm27b","l1g1osjgeveo2qe3m630o8ffs7","blue",64,26,0,11,26.0000
16549,"pk2lrl22fm","2fi8djejhlgb3ifkol4s2g6qs1","blue",64,29,0,23,29.0000
16550,"pk2lrl22fm","2fi8djejhlgb3ifkol4s2g6qs1","blue",64,19,1,24,0.0000
16551,"p0hq4vm27b","l1g1osjgeveo2qe3m630o8ffs7","blue",64,27,0,12,27.0000
16552,"pk2lrl22fm","2fi8djejhlgb3ifkol4s2g6qs1","blue",64,29,0,25,29.0000
16553,"p0hq4vm27b","l1g1osjgeveo2qe3m630o8ffs7","blue",64,21,0,13,21.0000
16554,"pk2lrl22fm","2fi8djejhlgb3ifkol4s2g6qs1","blue",64,26,0,26,26.0000
16555,"pk2lrl22fm","2fi8djejhlgb3ifkol4s2g6qs1","blue",64,23,0,27,23.0000
16556,"pk2lrl22fm","2fi8djejhlgb3ifkol4s2g6qs1","blue",64,21,0,28,21.0000
16557,"p0hq4vm27b","l1g1osjgeveo2qe3m630o8ffs7","blue",64,27,1,14,0.0000
16558,"pk2lrl22fm","2fi8djejhlgb3ifkol4s2g6qs1","blue",64,24,0,29,24.0000
16559,"p0hq4vm27b","l1g1osjgeveo2qe3m630o8ffs7","blue",64,27,0,15,27.0000
16560,"p0hq4vm27b","l1g1osjgeveo2qe3m630o8ffs7","blue",64,19,0,16,19.0000
16561,"pk2lrl22fm","2fi8djejhlgb3ifkol4s2g6qs1","blue",64,24,1,30,0.0000
16562,"p0hq4vm27b","l1g1osjgeveo2qe3m630o8ffs7","blue",64,25,0,17,25.0000
16563,"p0hq4vm27b","l1g1osjgeveo2qe3m630o8ffs7","blue",64,25,0,18,25.0000
16564,"p0hq4vm27b","l1g1osjgeveo2qe3m630o8ffs7","blue",64,25,0,19,25.0000
16565,"p0hq4vm27b","l1g1osjgeveo2qe3m630o8ffs7","blue",64,25,0,20,25.0000
16566,"p0hq4vm27b","l1g1osjgeveo2qe3m630o8ffs7","blue",64,25,0,21,25.0000
16567,"p0hq4vm27b","l1g1osjgeveo2qe3m630o8ffs7","blue",64,26,0,22,26.0000
16568,"p0hq4vm27b","l1g1osjgeveo2qe3m630o8ffs7","blue",64,26,0,23,26.0000
16569,"p0hq4vm27b","l1g1osjgeveo2qe3m630o8ffs7","blue",64,27,0,24,27.0000
16570,"p0hq4vm27b","l1g1osjgeveo2qe3m630o8ffs7","blue",64,26,0,25,26.0000
16571,"p0hq4vm27b","l1g1osjgeveo2qe3m630o8ffs7","blue",64,25,0,26,25.0000
16572,"p0hq4vm27b","l1g1osjgeveo2qe3m630o8ffs7","blue",64,28,0,27,28.0000
16573,"p0hq4vm27b","l1g1osjgeveo2qe3m630o8ffs7","blue",64,27,0,28,27.0000
16574,"p0hq4vm27b","l1g1osjgeveo2qe3m630o8ffs7","blue",64,25,0,29,25.0000
16575,"p0hq4vm27b","l1g1osjgeveo2qe3m630o8ffs7","blue",64,22,1,30,0.0000
16576,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,21,1,1,0.0000
16577,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,12,1,2,0.0000
16578,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,16,1,3,0.0000
16579,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,27,0,4,27.0000
16580,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,23,1,5,0.0000
16581,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,7,1,6,0.0000
16582,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,10,1,7,0.0000
16583,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,24,0,8,24.0000
16584,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,33,0,9,33.0000
16585,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,30,0,10,30.0000
16586,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,22,1,11,0.0000
16587,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,27,0,12,27.0000
16588,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,26,0,13,26.0000
16589,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,30,0,14,30.0000
16590,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,13,1,15,0.0000
16591,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,26,1,16,0.0000
16592,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,4,1,17,0.0000
16593,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,31,1,18,0.0000
16594,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,31,0,19,31.0000
16595,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,28,0,20,28.0000
16596,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,28,0,21,28.0000
16597,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,28,0,22,28.0000
16598,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,9,1,23,0.0000
16599,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,29,0,24,29.0000
16600,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,8,1,25,0.0000
16601,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,28,0,26,28.0000
16602,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,25,0,27,25.0000
16603,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,20,0,28,20.0000
16604,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,26,0,29,26.0000
16605,"pejiec4i3e","ghejcubq63gsrdof9mqi1l1232","blue",64,5,1,30,0.0000
16606,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,21,1,1,0.0000
16607,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,26,1,2,0.0000
16608,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,30,0,3,30.0000
16609,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,18,0,4,18.0000
16610,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,21,1,1,0.0000
16611,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,14,1,5,0.0000
16612,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,11,0,2,11.0000
16613,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,26,0,6,26.0000
16614,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,14,0,3,14.0000
16615,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,26,0,7,26.0000
16616,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,15,0,8,15.0000
16617,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,19,0,4,19.0000
16618,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,10,0,9,10.0000
16619,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,5,1,10,0.0000
16620,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,14,1,5,0.0000
16621,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,25,0,11,25.0000
16622,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,11,0,6,11.0000
16623,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,16,0,7,16.0000
16624,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,30,0,12,30.0000
16625,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,21,0,8,21.0000
16626,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,12,0,9,12.0000
16627,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,29,1,13,0.0000
16628,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,5,1,10,0.0000
16629,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,23,0,14,23.0000
16630,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,1,1,15,0.0000
16631,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,12,0,11,12.0000
16632,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,39,0,16,39.0000
16633,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,14,0,12,14.0000
16634,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,18,0,17,18.0000
16635,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,13,0,13,13.0000
16636,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,10,0,18,10.0000
16637,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,18,0,14,18.0000
16638,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,1,1,15,0.0000
16639,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,20,0,19,20.0000
16640,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,5,1,20,0.0000
16641,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,10,0,16,10.0000
16642,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,17,0,17,17.0000
16643,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,14,0,18,14.0000
16644,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,49,0,21,49.0000
16645,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,11,0,22,11.0000
16646,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,16,0,19,16.0000
16647,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,5,0,23,5.0000
16648,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,5,1,20,0.0000
16649,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,15,0,24,15.0000
16650,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,13,0,21,13.0000
16651,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,30,0,25,30.0000
16652,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,14,0,22,14.0000
16653,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,19,1,26,0.0000
16654,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,13,1,23,0.0000
16655,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,14,1,27,0.0000
16656,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,11,0,24,11.0000
16657,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,44,1,28,0.0000
16658,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,11,0,25,11.0000
16659,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,23,1,29,0.0000
16660,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,12,0,26,12.0000
16661,"pfvmn6joo2","d2ptbnvh6uu06k1vk9o1p8f7t7","blue",64,5,1,30,0.0000
16662,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,14,1,27,0.0000
16663,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,11,0,28,11.0000
16664,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,11,0,29,11.0000
16665,"p5h8fcb5gi","lu7p228tjaddb0i6vm665od4s1","blue",64,5,1,30,0.0000
16666,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,21,1,1,0.0000
16667,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,17,0,2,17.0000
16668,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,23,0,3,23.0000
16669,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,26,0,4,26.0000
16670,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,14,1,5,0.0000
16671,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,21,0,6,21.0000
16672,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,25,0,7,25.0000
16673,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,30,0,8,30.0000
16674,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,30,0,9,30.0000
16675,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,5,1,10,0.0000
16676,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,29,1,11,0.0000
16677,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,30,0,12,30.0000
16678,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,29,1,13,0.0000
16679,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,25,0,14,25.0000
16680,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,1,1,15,0.0000
16681,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,25,0,16,25.0000
16682,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,25,0,17,25.0000
16683,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,25,0,18,25.0000
16684,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,25,0,19,25.0000
16685,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,5,1,20,0.0000
16686,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,33,0,21,33.0000
16687,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,20,0,22,20.0000
16688,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,20,0,1,20.0000
16689,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,13,1,23,0.0000
16690,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,25,0,24,25.0000
16691,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,26,1,2,0.0000
16692,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,20,0,25,20.0000
16693,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,20,0,3,20.0000
16694,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,19,1,26,0.0000
16695,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,14,1,27,0.0000
16696,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,17,0,4,17.0000
16697,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,10,0,28,10.0000
16698,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,14,1,5,0.0000
16699,"pl2htuius1","osl9ltte4dsu1unjkpnos6eq06","blue",64,5,1,30,0.0000
16700,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,23,0,6,23.0000
16701,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,20,0,7,20.0000
16702,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,17,0,8,17.0000
16703,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,25,0,9,25.0000
16704,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,5,1,10,0.0000
16705,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,18,0,11,18.0000
16706,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,30,0,12,30.0000
16707,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,20,0,13,20.0000
16708,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,23,0,14,23.0000
16709,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,1,1,15,0.0000
16710,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,17,0,16,17.0000
16711,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,25,0,17,25.0000
16712,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,25,0,18,25.0000
16713,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,39,0,19,39.0000
16714,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,5,1,20,0.0000
16715,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,55,0,21,55.0000
16716,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,50,1,22,0.0000
16717,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,13,1,23,0.0000
16718,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,10,0,24,10.0000
16719,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,26,0,25,26.0000
16720,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,19,1,26,0.0000
16721,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,14,1,27,0.0000
16722,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,17,0,28,17.0000
16723,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,23,1,29,0.0000
16724,"p11scti9ql","igdd3so83o8tp59r7obvt1fmr4","blue",64,5,1,30,0.0000
16725,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,25,1,1,0.0000
16726,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,27,0,2,27.0000
16727,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,34,1,3,0.0000
16728,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,22,1,4,0.0000
16729,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,19,0,5,19.0000
16730,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,29,0,6,29.0000
16731,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,31,0,7,31.0000
16732,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,22,1,8,0.0000
16733,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,18,1,9,0.0000
16734,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,28,0,10,28.0000
16735,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,26,1,11,0.0000
16736,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,12,1,12,0.0000
16737,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,4,1,13,0.0000
16738,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,29,0,14,29.0000
16739,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,33,0,15,33.0000
16740,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,21,0,1,21.0000
16741,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,22,1,16,0.0000
16742,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,29,0,2,29.0000
16743,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,24,0,3,24.0000
16744,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,31,0,17,31.0000
16745,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,22,1,4,0.0000
16746,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,19,0,5,19.0000
16747,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,36,0,18,36.0000
16748,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,24,0,6,24.0000
16749,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,23,0,7,23.0000
16750,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,35,0,19,35.0000
16751,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,22,1,8,0.0000
16752,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,18,1,9,0.0000
16753,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,25,1,20,0.0000
16754,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,21,0,10,21.0000
16755,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,24,0,11,24.0000
16756,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,33,0,21,33.0000
16757,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,12,1,12,0.0000
16758,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,4,1,13,0.0000
16759,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,23,0,14,23.0000
16760,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,33,0,22,33.0000
16761,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,20,0,1,20.0000
16762,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,26,0,15,26.0000
16763,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,12,1,2,0.0000
16764,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,37,0,23,37.0000
16765,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,22,1,16,0.0000
16766,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,16,1,3,0.0000
16767,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,19,1,24,0.0000
16768,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,22,0,17,22.0000
16769,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,13,0,4,13.0000
16770,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,17,0,18,17.0000
16771,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,20,0,19,20.0000
16772,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,34,1,25,0.0000
16773,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,18,0,5,18.0000
16774,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,21,0,20,21.0000
16775,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,23,0,21,23.0000
16776,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,36,0,26,36.0000
16777,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,18,0,22,18.0000
16778,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,7,1,6,0.0000
16779,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,10,1,7,0.0000
16780,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,26,0,23,26.0000
16781,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,31,1,27,0.0000
16782,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,19,1,24,0.0000
16783,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,14,0,8,14.0000
16784,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,29,0,25,29.0000
16785,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,28,1,28,0.0000
16786,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,33,0,26,33.0000
16787,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,26,1,29,0.0000
16788,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,13,0,9,13.0000
16789,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,20,0,27,20.0000
16790,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,28,1,28,0.0000
16791,"p7ki3vimvk","69ifhetisg5gnf36etq5oddg63","blue",64,24,1,30,0.0000
16792,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,26,1,29,0.0000
16793,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,17,0,10,17.0000
16794,"pc2fdna9sj","6mop4634nfj0j25lb8voqce862","blue",64,24,1,30,0.0000
16795,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,17,0,11,17.0000
16796,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,17,0,12,17.0000
16797,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,19,0,13,19.0000
16798,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,19,0,14,19.0000
16799,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,13,1,15,0.0000
16800,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,15,0,16,15.0000
16801,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,4,1,17,0.0000
16802,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,17,0,18,17.0000
16803,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,20,0,20,20.0000
16804,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,20,0,22,20.0000
16805,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,21,0,22,21.0000
16806,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,9,1,23,0.0000
16807,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,19,0,24,19.0000
16808,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,8,1,25,0.0000
16809,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,18,0,26,18.0000
16810,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,19,0,27,19.0000
16811,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,20,0,28,20.0000
16812,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,17,0,30,17.0000
16813,"p566pql2fb","u5eegfudl78j512mnavqtvtqp1","blue",64,21,1,1,0.0000
16814,"p1v037flms","l2c9rqt6b9og07torb70ouedl2","blue",64,5,1,30,0.0000
16815,"p566pql2fb","u5eegfudl78j512mnavqtvtqp1","blue",64,12,1,2,0.0000
16816,"p566pql2fb","u5eegfudl78j512mnavqtvtqp1","blue",64,16,1,3,0.0000
16817,"p566pql2fb","u5eegfudl78j512mnavqtvtqp1","blue",64,20,0,4,20.0000
16818,"p566pql2fb","u5eegfudl78j512mnavqtvtqp1","blue",64,22,0,5,22.0000
